pheno	pheno_code	idp
UKB_20002_1473_self_reported_high_cholesterol	ukb-b-10912	IDP-25206
UKB_20002_1473_self_reported_high_cholesterol	ukb-b-10912	IDP-25710
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25181
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25366
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25407
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25473
UKB_20022_Birth_weight	ukb-b-13378	IDP-25269
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25154
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25157
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25156
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25181
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25261
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25347
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25402
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25426
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25454
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25584
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25601
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25692
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25070
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25100
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25269
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25283
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25320
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25402
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25491
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25601
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25680
UKB_2395_2_Hair_or_balding_pattern_Pattern_2	ukb-a-301	IDP-25181
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	ukb-a-302	IDP-25076
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	ukb-a-302	IDP-25181
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25077
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25076
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25181
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25230
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25252
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25269
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25268
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25277
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25313
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25551
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25583
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25638
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25679
UKB_50_Standing_height	ukb-b-10787	IDP-25078
UKB_50_Standing_height	ukb-b-10787	IDP-25079
UKB_50_Standing_height	ukb-b-10787	IDP-25101
UKB_50_Standing_height	ukb-b-10787	IDP-25127
UKB_50_Standing_height	ukb-b-10787	IDP-25133
UKB_50_Standing_height	ukb-b-10787	IDP-25138
UKB_50_Standing_height	ukb-b-10787	IDP-25155
UKB_50_Standing_height	ukb-b-10787	IDP-25156
UKB_50_Standing_height	ukb-b-10787	IDP-25164
UKB_50_Standing_height	ukb-b-10787	IDP-25231
UKB_50_Standing_height	ukb-b-10787	IDP-25234
UKB_50_Standing_height	ukb-b-10787	IDP-25270
UKB_50_Standing_height	ukb-b-10787	IDP-25324
UKB_50_Standing_height	ukb-b-10787	IDP-25341
UKB_50_Standing_height	ukb-b-10787	IDP-25426
UKB_50_Standing_height	ukb-b-10787	IDP-25430
UKB_50_Standing_height	ukb-b-10787	IDP-25490
UKB_50_Standing_height	ukb-b-10787	IDP-25517
UKB_50_Standing_height	ukb-b-10787	IDP-25520
UKB_50_Standing_height	ukb-b-10787	IDP-25554
UKB_50_Standing_height	ukb-b-10787	IDP-25574
UKB_50_Standing_height	ukb-b-10787	IDP-25640
UKB_50_Standing_height	ukb-b-10787	IDP-25649
UKB_50_Standing_height	ukb-b-10787	IDP-25652
UKB_50_Standing_height	ukb-b-10787	IDP-25667
UKB_50_Standing_height	ukb-b-10787	IDP-25671
UKB_50_Standing_height	ukb-b-10787	IDP-25690
UKB_50_Standing_height	ukb-b-10787	IDP-25711
UKB_50_Standing_height	ukb-b-10787	IDP-25714
UKB_50_Standing_height	ukb-b-10787	IDP-25719
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25356
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25446
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25661
UKB_6152_8_diagnosed_by_doctor_Asthma	ukb-b-20208	IDP-25711
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	ukb-b-17241	IDP-25392
pgc.scz2	ieu-a-22	IDP-25218
pgc.scz2	ieu-a-22	IDP-25319
pgc.scz2	ieu-a-22	IDP-25358
pgc.scz2	ieu-a-22	IDP-25361
pgc.scz2	ieu-a-22	IDP-25493
pgc.scz2	ieu-a-22	IDP-25601
pgc.scz2	ieu-a-22	IDP-25690
